date,store,category,product,quantity,unit_price,salesperson,total_sales
2023-04-05,Store_C,Books,Lamp,8,28.833106404783162,Bob,230.6648512382653
2023-01-19,Store_A,Sports,Soccer,7,325.0786643828611,Charlie,2275.550650680028
2023-12-25,Store_D,Sports,Mouse,6,398.828206320497,Diana,2392.969237922982
2023-11-10,Store_B,Books,Lamp,4,124.05722955691347,Eve,496.2289182276539
2023-10-22,Store_C,Sports,Chair,9,398.1771347463837,Alice,3583.594212717453
2023-10-07,Store_C,Electronics,Cookbook,8,121.30248395984073,Alice,970.4198716787258
2023-01-21,Store_C,Electronics,Tennis,4,317.0714510040196,Eve,1268.2858040160784
2023-04-25,Store_E,Clothing,Cookbook,1,68.4123665928388,Eve,68.4123665928388
2023-10-12,Store_A,Sports,Lamp,6,335.2981510104007,Diana,2011.7889060624043
2023-08-12,Store_E,Electronics,Tennis,5,83.46603787460522,Eve,417.3301893730261
2023-12-03,Store_B,Home,Chair,5,488.09817747911495,Eve,2440.4908873955746
2023-07-15,Store_A,Home,Chair,3,152.27541393564354,Bob,456.8262418069306
2023-04-24,Store_D,Home,Jeans,9,33.3837720131222,Diana,300.4539481180998
2023-04-14,Store_C,Clothing,Jeans,2,93.55411990212592,Eve,187.10823980425184
2023-01-10,Store_E,Electronics,Mouse,1,145.022349532234,Eve,145.022349532234
2023-06-17,Store_B,Electronics,Jeans,1,47.552558825743596,Charlie,47.552558825743596
2023-11-05,Store_D,Electronics,Cookbook,6,471.45669749329033,Bob,2828.740184959742
2023-10-28,Store_D,Electronics,Tennis,8,419.8734265020408,Eve,3358.9874120163263
2023-02-15,Store_D,Electronics,Tennis,4,483.0132014734307,Diana,1932.0528058937227
2023-09-13,Store_B,Home,Jeans,2,421.203928659669,Charlie,842.407857319338
2023-06-19,Store_B,Clothing,Mouse,1,73.5840205760181,Alice,73.5840205760181
2023-07-06,Store_A,Books,Cookbook,4,22.578179688095933,Alice,90.31271875238373
2023-07-17,Store_A,Books,Laptop,3,277.05061111023775,Charlie,831.1518333307133
2023-05-15,Store_B,Clothing,Soccer,7,397.0866285691496,Alice,2779.606399984047
2023-08-08,Store_B,Electronics,Tennis,2,369.4545865541097,Eve,738.9091731082194
2023-03-24,Store_E,Sports,Tennis,2,359.3428957269078,Diana,718.6857914538156
2023-09-28,Store_B,Books,Jeans,9,100.38845779132012,Diana,903.4961201218811
2023-09-29,Store_C,Clothing,Tennis,8,382.52673238980174,Eve,3060.213859118414
2023-08-23,Store_A,Books,Novel,9,220.9767726632337,Bob,1988.7909539691034
2023-07-21,Store_C,Books,Chair,5,255.4802800821224,Diana,1277.401400410612
2023-03-19,Store_D,Books,Cookbook,7,279.3518019311314,Alice,1955.4626135179196
2023-11-21,Store_B,Sports,Mouse,5,380.11504331274455,Charlie,1900.5752165637227
2023-03-18,Store_B,Books,Jeans,2,411.9083868933488,Diana,823.8167737866976
2023-02-16,Store_D,Sports,Lamp,7,371.0819856795712,Bob,2597.5738997569983
2023-08-27,Store_D,Clothing,Shirt,3,186.27302605623635,Diana,558.819078168709
2023-08-16,Store_A,Sports,Soccer,6,233.66259992065412,Diana,1401.9755995239248
2023-03-25,Store_D,Sports,Tennis,8,359.782717224415,Charlie,2878.26173779532
2023-04-15,Store_E,Clothing,Jeans,6,54.2507967971571,Eve,325.5047807829426
2023-01-10,Store_C,Clothing,Tennis,7,63.192065169412196,Eve,442.34445618588535
2023-03-23,Store_C,Electronics,Laptop,7,96.71805863454608,Charlie,677.0264104418226
2023-03-13,Store_A,Electronics,Tennis,5,393.2581644180187,Diana,1966.2908220900933
2023-03-25,Store_B,Clothing,Chair,1,144.93165481961879,Bob,144.93165481961879
2023-03-16,Store_E,Home,Soccer,9,445.4351586381022,Charlie,4008.91642774292
2023-07-20,Store_C,Home,Cookbook,8,444.57133970930994,Eve,3556.5707176744795
2023-05-13,Store_D,Electronics,Cookbook,5,373.3868234810864,Diana,1866.934117405432
2023-12-20,Store_A,Electronics,Mouse,9,13.595436359335972,Bob,122.35892723402375
2023-10-05,Store_C,Sports,Soccer,4,444.5527637996375,Eve,1778.21105519855
2023-01-28,Store_B,Books,Laptop,1,336.2054074326532,Bob,336.2054074326532
2023-10-03,Store_A,Home,Cookbook,7,355.45366231916887,Diana,2488.175636234182
2023-08-29,Store_E,Electronics,Jeans,7,28.25603323702182,Alice,197.79223265915275
2023-05-29,Store_A,Home,Mouse,7,22.585588899307997,Bob,158.09912229515598
2023-02-13,Store_D,Electronics,Tennis,2,293.17069847155875,Bob,586.3413969431175
2023-12-09,Store_D,Home,Shirt,3,469.258188796549,Charlie,1407.7745663896471
2023-01-08,Store_E,Clothing,Mouse,9,119.52875049835018,Charlie,1075.7587544851517
2023-06-18,Store_E,Clothing,Cookbook,8,407.70130678270624,Diana,3261.61045426165
2023-06-13,Store_D,Sports,Chair,2,29.463388907366795,Eve,58.92677781473359
2023-11-02,Store_C,Clothing,Jeans,3,348.7497532362703,Charlie,1046.2492597088108
2023-07-31,Store_C,Books,Soccer,3,353.9260466734343,Alice,1061.778140020303
2023-02-26,Store_E,Electronics,Soccer,5,366.81797723112163,Eve,1834.0898861556082
2023-08-22,Store_E,Clothing,Mouse,4,425.63597201786007,Alice,1702.5438880714403
2023-11-30,Store_C,Sports,Lamp,9,288.2701321855856,Bob,2594.4311896702707
2023-08-12,Store_A,Sports,Lamp,3,415.13281652417345,Eve,1245.3984495725203
2023-11-27,Store_B,Books,Lamp,9,479.17000246848585,Eve,4312.530022216372
2023-03-28,Store_A,Electronics,Jeans,5,419.55157059459214,Charlie,2097.757852972961
2023-02-07,Store_C,Sports,Laptop,3,303.3429371883819,Eve,910.0288115651456
2023-11-07,Store_E,Clothing,Shirt,4,286.1228494114103,Diana,1144.4913976456412
2023-11-25,Store_D,Electronics,Jeans,2,241.66270475442093,Diana,483.32540950884186
2023-11-28,Store_D,Electronics,Jeans,5,250.32988767012912,Bob,1251.6494383506456
2023-04-16,Store_A,Clothing,Soccer,9,487.86578964232,Eve,4390.79210678088
2023-08-02,Store_A,Sports,Cookbook,2,84.7620309216704,Diana,169.5240618433408
2023-12-23,Store_C,Sports,Jeans,6,104.72799407765643,Diana,628.3679644659386
2023-02-16,Store_B,Electronics,Lamp,9,298.0759381388996,Charlie,2682.6834432500964
2023-07-16,Store_D,Clothing,Shirt,8,68.46636090571332,Eve,547.7308872457065
2023-08-07,Store_E,Electronics,Cookbook,9,198.054537502026,Bob,1782.490837518234
2023-10-14,Store_A,Books,Cookbook,3,154.98536216127675,Charlie,464.9560864838303
2023-11-13,Store_B,Books,Jeans,8,453.65325853468994,Alice,3629.2260682775195
2023-07-07,Store_A,Clothing,Tennis,7,214.39670997708572,Bob,1500.7769698396
2023-03-19,Store_D,Clothing,Lamp,1,325.44335547688263,Eve,325.44335547688263
2023-01-05,Store_A,Books,Mouse,9,10.120192350876604,Diana,91.08173115788944
2023-07-22,Store_E,Electronics,Novel,7,311.9796795156517,Diana,2183.857756609562
2023-11-08,Store_B,Clothing,Lamp,1,414.89024737743017,Charlie,414.89024737743017
2023-08-06,Store_E,Home,Novel,5,157.9460633091472,Eve,789.7303165457361
2023-03-30,Store_E,Home,Mouse,2,90.10879416793169,Diana,180.21758833586338
2023-05-28,Store_A,Home,Cookbook,2,253.88559898539523,Eve,507.77119797079047
2023-04-15,Store_B,Clothing,Laptop,7,49.840955918626044,Alice,348.8866914303823
2023-11-15,Store_B,Home,Laptop,7,130.7813372844375,Diana,915.4693609910626
2023-02-03,Store_A,Clothing,Jeans,3,443.42040541772116,Charlie,1330.2612162531634
2023-11-20,Store_A,Electronics,Lamp,5,422.6127569602046,Eve,2113.063784801023
2023-09-07,Store_C,Electronics,Laptop,9,406.6942590238614,Bob,3660.2483312147524
2023-03-29,Store_C,Electronics,Lamp,3,258.9594627309801,Eve,776.8783881929403
2023-09-14,Store_C,Books,Tennis,7,139.73372938604086,Alice,978.136105702286
2023-10-29,Store_C,Clothing,Shirt,3,174.74686750599832,Alice,524.240602517995
2023-11-03,Store_D,Home,Laptop,4,431.3056661879322,Eve,1725.2226647517289
2023-07-12,Store_B,Home,Jeans,8,122.05080800944327,Charlie,976.4064640755462
2023-06-02,Store_E,Home,Chair,5,10.11803315371212,Bob,50.5901657685606
2023-06-20,Store_D,Home,Lamp,5,385.33657503047476,Alice,1926.6828751523738
2023-11-02,Store_D,Books,Novel,1,485.49737233462434,Charlie,485.49737233462434
2023-05-24,Store_D,Home,Soccer,8,171.37533185398135,Bob,1371.0026548318508
2023-07-31,Store_A,Books,Jeans,8,263.3698372733031,Alice,2106.958698186425
2023-09-17,Store_B,Home,Novel,3,352.89903164116015,Diana,1058.6970949234806
2023-03-04,Store_B,Sports,Jeans,5,266.3059076650772,Charlie,1331.529538325386
2023-02-25,Store_A,Sports,Chair,2,59.387281658493585,Bob,118.77456331698717
2023-12-31,Store_D,Sports,Cookbook,4,47.940283745149436,Charlie,191.76113498059775
2023-12-04,Store_C,Books,Novel,3,302.55668815135846,Charlie,907.6700644540754
2023-01-12,Store_B,Sports,Shirt,6,169.76574964097978,Charlie,1018.5944978458787
2023-05-17,Store_B,Sports,Shirt,7,144.63008532551106,Bob,1012.4105972785774
2023-12-10,Store_E,Sports,Novel,4,381.50996870216574,Eve,1526.039874808663
2023-01-28,Store_E,Sports,Tennis,2,84.66329107357197,Charlie,169.32658214714394
2023-06-06,Store_A,Books,Novel,8,23.295280185352404,Alice,186.36224148281923
2023-04-22,Store_B,Clothing,Jeans,3,42.66377400615579,Charlie,127.99132201846737
2023-01-11,Store_A,Electronics,Chair,1,157.1322195673831,Eve,157.1322195673831
2023-10-26,Store_E,Electronics,Novel,2,338.769436694446,Alice,677.538873388892
2023-08-08,Store_E,Sports,Chair,6,27.50726001990978,Alice,165.04356011945868
2023-09-05,Store_C,Home,Lamp,7,376.78355271544643,Eve,2637.484869008125
2023-01-24,Store_E,Sports,Shirt,5,236.6976998862873,Alice,1183.4884994314366
2023-12-07,Store_C,Clothing,Lamp,5,310.7614899306196,Charlie,1553.8074496530978
2023-01-31,Store_B,Clothing,Cookbook,6,227.2700243674111,Eve,1363.6201462044667
2023-06-02,Store_A,Books,Laptop,7,316.1722095657368,Charlie,2213.2054669601575
2023-05-04,Store_D,Home,Chair,4,166.16096055182481,Diana,664.6438422072993
2023-12-21,Store_E,Sports,Novel,7,78.38774048107761,Alice,548.7141833675433
2023-12-18,Store_B,Books,Laptop,7,377.30678642535344,Eve,2641.147504977474
2023-07-06,Store_C,Clothing,Lamp,1,39.54582466519935,Alice,39.54582466519935
2023-08-03,Store_B,Sports,Jeans,2,445.31693827051197,Eve,890.6338765410239
2023-03-13,Store_B,Clothing,Shirt,8,488.64874361868846,Charlie,3909.1899489495077
2023-07-12,Store_D,Books,Novel,6,455.49540638244366,Alice,2732.972438294662
2023-04-02,Store_D,Electronics,Cookbook,3,104.89100555806316,Alice,314.67301667418945
2023-01-18,Store_B,Home,Shirt,6,149.04130636532244,Bob,894.2478381919346
2023-12-02,Store_E,Electronics,Cookbook,1,139.19517040418378,Eve,139.19517040418378
2023-11-25,Store_A,Sports,Tennis,5,124.62491240040701,Diana,623.1245620020351
2023-10-17,Store_B,Sports,Laptop,3,336.742717258602,Charlie,1010.228151775806
2023-04-03,Store_A,Home,Jeans,8,96.63639854862707,Alice,773.0911883890166
2023-04-25,Store_A,Electronics,Soccer,5,335.8407023666351,Alice,1679.2035118331755
2023-11-03,Store_C,Home,Lamp,5,266.60154517401565,Bob,1333.0077258700783
2023-03-11,Store_D,Sports,Lamp,8,75.94867557080198,Bob,607.5894045664159
2023-12-09,Store_A,Sports,Laptop,1,12.869585970225263,Eve,12.869585970225263
2023-07-28,Store_E,Electronics,Mouse,9,76.0302200791472,Charlie,684.2719807123248
2023-11-25,Store_E,Clothing,Cookbook,7,199.8076660724621,Charlie,1398.6536625072347
2023-01-31,Store_C,Books,Shirt,6,395.824549440123,Eve,2374.947296640738
2023-09-12,Store_B,Books,Soccer,3,310.2013886619028,Eve,930.6041659857084
2023-07-20,Store_E,Electronics,Soccer,5,367.04775206368885,Eve,1835.2387603184443
2023-10-21,Store_E,Sports,Chair,6,397.6814767448383,Eve,2386.08886046903
2023-06-22,Store_D,Electronics,Laptop,4,496.3587630991199,Eve,1985.4350523964797
2023-12-12,Store_D,Clothing,Tennis,3,391.102538416727,Bob,1173.307615250181
2023-05-16,Store_D,Books,Mouse,4,430.17773094659503,Alice,1720.7109237863801
2023-02-13,Store_D,Electronics,Shirt,2,465.7666789608602,Diana,931.5333579217204
2023-11-07,Store_B,Sports,Chair,8,10.061317990721992,Diana,80.49054392577594
2023-03-03,Store_A,Books,Cookbook,6,226.2184787381265,Alice,1357.310872428759
2023-06-22,Store_A,Clothing,Jeans,7,69.85311186639456,Eve,488.9717830647619
2023-11-27,Store_A,Clothing,Lamp,9,179.628653450754,Charlie,1616.657881056786
2023-10-29,Store_A,Clothing,Tennis,7,188.46635192665718,Bob,1319.2644634866003
2023-05-24,Store_A,Books,Shirt,7,22.671587933912576,Alice,158.70111553738803
2023-05-02,Store_C,Clothing,Novel,4,166.91049229361974,Bob,667.641969174479
2023-05-22,Store_C,Electronics,Shirt,1,407.5187963367946,Alice,407.5187963367946
2023-11-28,Store_A,Clothing,Laptop,6,49.087200897595004,Charlie,294.52320538557
2023-07-09,Store_E,Books,Lamp,4,144.4420325978349,Eve,577.7681303913396
2023-01-11,Store_B,Sports,Mouse,6,367.87324987855345,Alice,2207.2394992713207
2023-10-06,Store_D,Home,Mouse,4,142.27532118960983,Eve,569.1012847584393
2023-11-18,Store_A,Home,Cookbook,1,67.18386652758197,Eve,67.18386652758197
2023-12-04,Store_C,Clothing,Jeans,2,482.1668090644646,Charlie,964.3336181289292
2023-04-19,Store_D,Clothing,Shirt,4,255.034912830162,Diana,1020.139651320648
2023-02-04,Store_A,Books,Novel,6,458.8525044824545,Eve,2753.1150268947267
2023-02-05,Store_A,Clothing,Lamp,9,247.76709482485398,Alice,2229.903853423686
2023-12-07,Store_E,Home,Novel,8,174.76930103463232,Bob,1398.1544082770586
2023-08-27,Store_B,Books,Shirt,8,275.56274583878957,Alice,2204.5019667103165
2023-02-13,Store_D,Sports,Laptop,6,38.847365793977914,Alice,233.0841947638675
2023-07-22,Store_A,Home,Laptop,7,31.754313993120295,Alice,222.28019795184207
2023-05-05,Store_C,Electronics,Novel,5,257.53006039931915,Diana,1287.6503019965958
2023-11-12,Store_D,Home,Lamp,9,200.01162155854337,Bob,1800.1045940268903
2023-07-10,Store_A,Sports,Cookbook,8,259.6694288491056,Charlie,2077.355430792845
2023-06-10,Store_C,Sports,Novel,7,226.11034590569815,Diana,1582.7724213398872
2023-07-14,Store_D,Electronics,Mouse,1,101.05055407640941,Eve,101.05055407640941
2023-09-30,Store_B,Clothing,Novel,8,208.04027255116668,Diana,1664.3221804093334
2023-01-05,Store_A,Clothing,Mouse,6,254.34341020114067,Diana,1526.0604612068441
2023-01-25,Store_E,Electronics,Shirt,8,373.2098329423954,Diana,2985.678663539163
2023-05-03,Store_B,Sports,Chair,1,393.88337989161977,Bob,393.88337989161977
2023-05-28,Store_C,Sports,Cookbook,5,420.82174409366627,Alice,2104.1087204683313
2023-08-20,Store_C,Clothing,Laptop,6,421.742615156166,Diana,2530.455690936996
2023-11-16,Store_C,Books,Mouse,2,76.99810469864815,Alice,153.9962093972963
2023-09-18,Store_B,Electronics,Mouse,9,404.5223132962938,Alice,3640.7008196666443
2023-07-27,Store_B,Clothing,Jeans,5,304.56592701421357,Alice,1522.829635071068
2023-10-09,Store_A,Clothing,Cookbook,7,146.2608556069244,Eve,1023.8259892484707
2023-09-22,Store_E,Sports,Chair,8,414.68055195464297,Eve,3317.4444156371437
2023-02-21,Store_A,Electronics,Mouse,1,257.0677343887073,Charlie,257.0677343887073
2023-09-28,Store_A,Books,Chair,6,397.8591922546715,Bob,2387.1551535280287
2023-08-22,Store_D,Sports,Shirt,1,64.7743065614216,Bob,64.7743065614216
2023-04-05,Store_E,Books,Novel,4,427.73956246167825,Alice,1710.958249846713
2023-04-13,Store_B,Sports,Shirt,9,268.3570440008397,Eve,2415.2133960075575
2023-08-20,Store_E,Books,Chair,6,325.4363689166821,Charlie,1952.6182135000927
2023-02-24,Store_C,Electronics,Chair,7,76.234414301414,Bob,533.640900109898
2023-05-30,Store_E,Books,Jeans,1,171.72296979174664,Bob,171.72296979174664
2023-03-28,Store_D,Books,Mouse,7,171.06770369985122,Eve,1197.4739258989584
2023-11-09,Store_C,Electronics,Novel,2,63.028007548028626,Alice,126.05601509605725
2023-06-10,Store_E,Books,Chair,7,414.78251920876113,Alice,2903.477634461328
2023-06-09,Store_A,Home,Mouse,2,297.8629020721238,Alice,595.7258041442476
2023-04-29,Store_B,Sports,Novel,8,386.4719202060923,Eve,3091.7753616487385
2023-01-18,Store_D,Clothing,Cookbook,4,224.4730029085169,Eve,897.8920116340676
2023-04-08,Store_A,Sports,Laptop,3,41.24724025205069,Eve,123.74172075615206
2023-12-24,Store_B,Sports,Lamp,9,244.99840651263597,Alice,2204.985658613724
2023-03-28,Store_C,Electronics,Shirt,5,280.6954828186062,Charlie,1403.477414093031
2023-08-18,Store_E,Electronics,Laptop,1,282.480309230132,Alice,282.480309230132
2023-10-25,Store_A,Clothing,Jeans,2,323.3349522085974,Alice,646.6699044171947
2023-11-23,Store_D,Sports,Mouse,5,475.8970042629603,Alice,2379.4850213148015
2023-12-13,Store_B,Clothing,Chair,5,270.94115495157564,Eve,1354.7057747578783
2023-10-31,Store_D,Electronics,Tennis,9,328.3245664158113,Diana,2954.9210977423018
2023-07-20,Store_A,Home,Soccer,9,259.38271089770853,Diana,2334.4443980793767
2023-05-19,Store_E,Clothing,Mouse,4,353.330463151333,Alice,1413.321852605332
2023-05-14,Store_C,Electronics,Jeans,9,422.38166113218716,Diana,3801.4349501896845
2023-09-21,Store_C,Books,Shirt,9,374.24473752587136,Charlie,3368.202637732842
2023-08-18,Store_C,Home,Mouse,3,350.09477228285687,Bob,1050.2843168485706
2023-01-05,Store_E,Home,Laptop,4,101.78373558442703,Charlie,407.13494233770814
2023-04-03,Store_B,Clothing,Tennis,1,398.58940750981606,Charlie,398.58940750981606
2023-11-01,Store_E,Electronics,Shirt,8,163.8784635405298,Diana,1311.0277083242383
2023-02-13,Store_A,Electronics,Chair,8,456.96709107245925,Diana,3655.736728579674
2023-09-23,Store_C,Clothing,Mouse,6,128.10109289327218,Charlie,768.6065573596331
2023-11-28,Store_B,Clothing,Lamp,4,96.16617444593017,Diana,384.66469778372067
2023-06-30,Store_E,Electronics,Shirt,6,418.1324795304261,Charlie,2508.794877182557
2023-01-31,Store_A,Home,Tennis,6,254.65315250577964,Bob,1527.9189150346779
2023-01-03,Store_B,Clothing,Lamp,1,105.53234242061745,Diana,105.53234242061745
2023-10-26,Store_C,Electronics,Lamp,3,314.68528193417035,Eve,944.055845802511
2023-01-21,Store_B,Sports,Tennis,9,108.55620423150069,Charlie,977.0058380835062
2023-03-28,Store_B,Electronics,Cookbook,8,178.14215488032525,Eve,1425.137239042602
2023-12-20,Store_B,Books,Lamp,9,111.16290347092595,Alice,1000.4661312383336
2023-10-22,Store_B,Sports,Novel,9,31.24307491856876,Diana,281.18767426711884
2023-01-04,Store_A,Clothing,Lamp,2,168.8864203420014,Eve,337.7728406840028
2023-02-01,Store_A,Sports,Lamp,1,124.73165499186743,Alice,124.73165499186743
2023-10-09,Store_A,Clothing,Soccer,9,373.16153246123133,Bob,3358.453792151082
2023-06-01,Store_C,Books,Lamp,6,326.82809575912466,Alice,1960.968574554748
2023-05-16,Store_C,Home,Cookbook,6,23.468162680974856,Charlie,140.80897608584914
2023-02-09,Store_E,Books,Soccer,4,408.9762512433007,Eve,1635.9050049732027
2023-04-08,Store_B,Electronics,Lamp,3,184.82506717112764,Bob,554.4752015133829
2023-07-07,Store_E,Books,Mouse,6,148.01540389552895,Charlie,888.0924233731737
2023-10-25,Store_E,Sports,Tennis,6,24.699761254887598,Alice,148.1985675293256
2023-01-25,Store_D,Books,Shirt,3,344.055043079631,Bob,1032.1651292388929
2023-09-26,Store_B,Home,Lamp,7,215.74429652570868,Charlie,1510.2100756799607
2023-02-10,Store_D,Clothing,Shirt,5,24.94470092746186,Alice,124.7235046373093
2023-11-22,Store_E,Electronics,Jeans,9,118.87820240728158,Eve,1069.9038216655342
2023-01-02,Store_A,Home,Cookbook,7,180.71865276351974,Eve,1265.0305693446383
2023-06-23,Store_A,Sports,Laptop,1,256.91012015739483,Eve,256.91012015739483
2023-06-06,Store_C,Sports,Mouse,3,282.98385693103234,Diana,848.9515707930971
2023-09-16,Store_C,Electronics,Novel,3,37.7295153250612,Diana,113.1885459751836
2023-12-18,Store_B,Clothing,Chair,2,58.14078870043682,Diana,116.28157740087364
2023-07-18,Store_C,Sports,Mouse,8,295.81023907866006,Bob,2366.4819126292805
2023-11-18,Store_C,Clothing,Lamp,5,97.88624787966154,Charlie,489.4312393983077
2023-07-27,Store_D,Clothing,Cookbook,1,153.99681308367673,Eve,153.99681308367673
2023-02-15,Store_B,Sports,Chair,5,436.9542076588421,Eve,2184.7710382942105
2023-09-26,Store_C,Sports,Mouse,5,309.49812983889586,Bob,1547.4906491944794
2023-03-10,Store_B,Sports,Laptop,3,228.65129476822588,Charlie,685.9538843046777
2023-08-15,Store_A,Electronics,Laptop,3,55.50254381349287,Diana,166.5076314404786
2023-09-16,Store_C,Books,Cookbook,6,344.3507289774147,Bob,2066.104373864488
2023-11-13,Store_C,Clothing,Jeans,6,483.8325946666305,Bob,2902.995567999783
2023-01-31,Store_B,Books,Soccer,7,324.16972586413675,Eve,2269.1880810489574
2023-03-30,Store_E,Electronics,Tennis,7,248.49134013378008,Diana,1739.4393809364606
2023-07-08,Store_C,Clothing,Lamp,5,403.62332698153807,Eve,2018.1166349076902
2023-03-21,Store_E,Electronics,Laptop,1,86.2412197542865,Bob,86.2412197542865
2023-09-21,Store_D,Electronics,Lamp,7,64.11881472919185,Alice,448.831703104343
2023-10-29,Store_B,Books,Novel,2,102.94408560425653,Diana,205.88817120851306
2023-03-24,Store_E,Sports,Lamp,2,98.26936136149776,Charlie,196.53872272299552
2023-04-11,Store_E,Sports,Lamp,8,326.3888482606319,Bob,2611.110786085055
2023-08-05,Store_C,Books,Laptop,7,61.107158263793956,Bob,427.7501078465577
2023-02-01,Store_D,Home,Lamp,3,232.87244322787575,Bob,698.6173296836273
2023-09-16,Store_B,Sports,Chair,4,13.02217820411367,Diana,52.08871281645468
2023-06-16,Store_D,Sports,Tennis,8,196.41354341707117,Bob,1571.3083473365693
2023-06-03,Store_E,Clothing,Jeans,6,319.98673370405794,Eve,1919.9204022243475
2023-08-18,Store_D,Sports,Shirt,1,426.7085253739397,Bob,426.7085253739397
2023-06-16,Store_C,Electronics,Novel,3,270.64275465783084,Charlie,811.9282639734924
2023-05-16,Store_C,Clothing,Lamp,4,430.1280430371596,Alice,1720.5121721486385
2023-08-24,Store_B,Electronics,Cookbook,9,135.11828371374048,Charlie,1216.0645534236644
2023-02-07,Store_D,Clothing,Cookbook,5,29.19511647027339,Eve,145.97558235136694
2023-07-12,Store_E,Sports,Chair,9,23.618467083868225,Eve,212.566203754814
2023-06-17,Store_B,Clothing,Chair,6,156.4424576780553,Alice,938.6547460683317
2023-12-11,Store_C,Clothing,Chair,3,446.3478667132368,Alice,1339.0436001397104
2023-02-15,Store_C,Electronics,Laptop,4,248.3624335379449,Diana,993.4497341517796
2023-03-20,Store_E,Home,Jeans,6,359.3504871045705,Diana,2156.102922627423
2023-11-19,Store_B,Sports,Lamp,1,317.5400828480453,Bob,317.5400828480453
2023-04-29,Store_B,Sports,Soccer,4,124.7262306110246,Bob,498.9049224440984
2023-03-09,Store_D,Clothing,Novel,8,198.86851594913225,Diana,1590.948127593058
2023-01-05,Store_B,Sports,Shirt,3,26.89996264293231,Diana,80.69988792879693
2023-03-28,Store_C,Clothing,Soccer,2,352.6074623510442,Eve,705.2149247020884
2023-04-07,Store_D,Clothing,Chair,3,196.6972534345708,Bob,590.0917603037124
2023-01-31,Store_E,Sports,Chair,4,175.21085629987698,Charlie,700.8434251995079
2023-11-14,Store_B,Books,Laptop,6,453.2070291968586,Diana,2719.2421751811517
2023-10-19,Store_E,Home,Cookbook,2,89.43155295757599,Diana,178.86310591515198
2023-08-28,Store_A,Books,Tennis,7,436.4601937693608,Bob,3055.2213563855257
2023-11-26,Store_A,Clothing,Lamp,9,443.697684473879,Bob,3993.2791602649113
2023-03-16,Store_B,Electronics,Shirt,8,102.6548450468524,Eve,821.2387603748192
2023-01-28,Store_C,Clothing,Chair,2,294.3145734833117,Alice,588.6291469666234
2023-04-12,Store_B,Home,Laptop,6,168.3410227733363,Charlie,1010.0461366400178
2023-05-30,Store_E,Clothing,Mouse,3,263.6997467900806,Diana,791.0992403702419
2023-06-07,Store_A,Books,Lamp,8,406.7732322740387,Charlie,3254.1858581923098
2023-02-23,Store_D,Sports,Shirt,5,440.70290511232383,Diana,2203.514525561619
2023-12-08,Store_A,Clothing,Soccer,4,290.0920657187045,Alice,1160.368262874818
2023-10-26,Store_C,Books,Lamp,4,394.7823322959365,Alice,1579.129329183746
2023-05-04,Store_D,Books,Cookbook,7,43.03316729999545,Bob,301.2321710999681
2023-01-09,Store_B,Sports,Shirt,1,86.40672719092984,Bob,86.40672719092984
2023-02-23,Store_C,Electronics,Tennis,7,19.794000229793355,Charlie,138.55800160855347
2023-11-13,Store_C,Electronics,Novel,8,288.87780311615563,Eve,2311.022424929245
2023-02-12,Store_D,Clothing,Mouse,9,169.9409421568687,Charlie,1529.4684794118182
2023-05-08,Store_D,Electronics,Tennis,7,469.8424291719053,Alice,3288.897004203337
2023-04-29,Store_B,Clothing,Laptop,4,424.073869305041,Bob,1696.295477220164
2023-10-20,Store_A,Sports,Novel,3,174.75083461155964,Eve,524.2525038346789
2023-10-20,Store_A,Sports,Jeans,4,310.66710564419077,Diana,1242.668422576763
2023-04-18,Store_D,Electronics,Jeans,7,221.27067767242121,Bob,1548.8947437069485
2023-09-25,Store_C,Electronics,Soccer,3,297.9122290452035,Charlie,893.7366871356105
2023-12-07,Store_E,Clothing,Novel,9,66.47657272909902,Charlie,598.2891545618911
2023-11-18,Store_C,Home,Chair,8,341.9400173777306,Charlie,2735.520139021845
2023-06-16,Store_B,Books,Soccer,4,418.60181752758467,Alice,1674.4072701103387
2023-01-14,Store_D,Home,Tennis,9,422.2385432928807,Charlie,3800.1468896359265
2023-05-02,Store_A,Home,Jeans,5,360.6631477408958,Alice,1803.315738704479
2023-06-30,Store_B,Electronics,Mouse,8,15.493401391167344,Eve,123.94721112933875
2023-09-20,Store_C,Clothing,Cookbook,6,327.3658553506671,Alice,1964.1951321040028
2023-05-29,Store_A,Books,Chair,2,319.2472542609114,Alice,638.4945085218228
2023-01-19,Store_A,Home,Shirt,2,178.41440986743672,Alice,356.82881973487343
2023-01-27,Store_B,Books,Laptop,4,473.5728231145161,Bob,1894.2912924580644
2023-11-17,Store_C,Home,Shirt,9,137.14897661416794,Alice,1234.3407895275113
2023-11-26,Store_C,Electronics,Laptop,4,324.927035296885,Bob,1299.70814118754
2023-01-10,Store_B,Sports,Laptop,5,38.232117104993854,Alice,191.16058552496926
2023-03-17,Store_A,Clothing,Laptop,6,171.3307671862592,Alice,1027.9846031175553
2023-05-09,Store_B,Home,Jeans,2,87.85250851193547,Bob,175.70501702387094
2023-03-01,Store_D,Electronics,Lamp,6,395.14725634553224,Charlie,2370.8835380731934
2023-03-24,Store_B,Clothing,Soccer,9,191.38677369042105,Diana,1722.4809632137894
2023-11-19,Store_D,Electronics,Mouse,6,116.74185598581288,Diana,700.4511359148772
